item_id,split,category,difficulty,expected_action,answer_source,question,gold_answer,answer,required_claim_recall,full_invariant_success,forbidden_hits,citation_count,strict_document_citation_precision,strict_document_citation_recall,api_retrieval_evidence_recall_at_5,explicit_polarity_applicable,explicit_polarity_match,input_tokens,output_tokens,turn_index,paired_core_item_id
DHHPQA-TEST-A6-018,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Một hồ sơ thuộc mục 6.4 có lệ phí bao nhiêu?,100.000 đồng cho một hồ sơ.,Lệ phí hồ sơ thuộc mục 6.4 là **100.000 đồng/hồ sơ**. [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,1366,42,,
DHHPQA-TEST-A6-019,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Kết quả quy đổi chứng chỉ có dùng cho kỳ tuyển sinh khác năm 2026 không?,Không. Kết quả chỉ có giá trị trong kỳ tuyển sinh đại học chính quy năm 2026 của Trường.,Không. Kết quả quy đổi chứng chỉ chỉ có giá trị cho kỳ tuyển sinh đại học chính quy năm 2026 và phải được Hội đồng tuyển sinh Trường công nhận. [06_certificate_status__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,1,1,1303,55,,
DHHPQA-TEST-A6-020,TEST,A6,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Thí sinh nên liên hệ kênh nào khi cần xác nhận thông tin chưa được công bố?,Liên hệ hotline 0398.171.171 hoặc email tuyensinh@dhhp.edu.vn.,"Khi thông tin chưa được công bố, thí sinh liên hệ Hotline 0398.171.171 hoặc email tuyensinh@dhhp.edu.vn để xác nhận. [08_refusal_temporal_rules__t512_o128__c0001] [01_contacts_scope__t512_o128__c0001]",1.0,1,0,2,0.5,1.0,1.0,0,,1459,71,,
DHHPQA-TEST-A7-001,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,IELTS 5.0 tương ứng bao nhiêu điểm quy đổi?,"IELTS 5.0 tương ứng 8,0 điểm.","IELTS 5.0 được quy đổi thành **8,0 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1230,35,,
DHHPQA-TEST-A7-002,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,IELTS 5.5 tương ứng bao nhiêu điểm quy đổi?,"IELTS 5.5 tương ứng 8,5 điểm.","IELTS 5.5 được quy đổi thành **8,5 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1315,35,,
DHHPQA-TEST-A7-003,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,IELTS 6.0 tương ứng bao nhiêu điểm quy đổi?,"IELTS 6.0 tương ứng 9,0 điểm.","IELTS 6.0 được quy đổi thành **9,0 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1315,35,,
DHHPQA-TEST-A7-004,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,IELTS 6.5 tương ứng bao nhiêu điểm quy đổi?,"IELTS 6.5 tương ứng 9,5 điểm.","IELTS 6.5 được quy đổi thành **9,5 điểm**. [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1267,35,,
DHHPQA-TEST-A7-005,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,IELTS 7.5 tương ứng bao nhiêu điểm quy đổi?,"IELTS 7.5 tương ứng 10,0 điểm.","IELTS 7.5 được quy đổi thành **10,0 điểm** (mức IELTS từ 7.0 đến 9.0). [06_certificate_status__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,1230,49,,
DHHPQA-TEST-A7-006,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Logistics và vận tải đa phương thức (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,Chênh lệch là **0 chỉ tiêu** (50 − 50 = 0). Mã Logistics và vận tải đa phương thức CLC hiện có chỉ tiêu dự kiến 50. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,0.0,0.0,1.0,0,,4889,62,,
DHHPQA-TEST-A7-007,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Kinh doanh số và đổi mới sáng tạo (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,"Chỉ tiêu giữ nguyên 50 xuống 50, nên chênh lệch là **0 chỉ tiêu**. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,0.0,0.0,1.0,0,,4890,46,,
DHHPQA-TEST-A7-008,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Quản trị kinh doanh quốc tế (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,Chênh lệch là **0 chỉ tiêu** (50 − 50 = 0). Chỉ tiêu hiện hành của mã 734010121 là 50. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,0.0,0.0,1.0,0,,4888,57,,
DHHPQA-TEST-A7-009,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Kế toán doanh nghiệp theo định hướng ACCA (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,Chênh lệch là **0 chỉ tiêu** (50 − 50 = 0). Chỉ tiêu hiện hành của mã 734030120 là 50. [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,0.0,0.0,0.0,0,,4997,57,,
DHHPQA-TEST-A7-010,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Thiết kế game và Multimedia (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,"Chỉ tiêu không thay đổi: 50 xuống 50, chênh lệch **0 chỉ tiêu**. Ngành này hiện công bố chỉ tiêu dự kiến 50. [03_programs_current_2026__t512_o128__c0001]",1.0,1,0,1,0.0,0.0,1.0,0,,4858,59,,
DHHPQA-TEST-A7-011,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,"Chỉ tiêu Công nghệ điện tử, vi mạch và bán dẫn (CLC) thay đổi từ 50 xuống 50. Chênh lệch là bao nhiêu?",Chênh lệch là 0 chỉ tiêu.,Chênh lệch là **0 chỉ tiêu** (50 xuống 50 không thay đổi). [03_programs_current_2026__t512_o128__c0001],1.0,1,0,1,0.0,0.0,1.0,0,,4080,42,,
DHHPQA-TEST-A7-012,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Chỉ tiêu Luật thay đổi từ 70 xuống 70. Chênh lệch là bao nhiêu?,Chênh lệch là 0 chỉ tiêu.,Chênh lệch là **0 chỉ tiêu** (70 − 70 = 0). Chỉ tiêu Luật hiện là 70. [03_programs_current_2026__t512_o128__c0002],1.0,1,0,1,0.0,0.0,1.0,0,,4001,52,,
DHHPQA-TEST-A7-013,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,"Thí sinh CLC đạt 26,50 điểm PT1 được giảm bao nhiêu phần trăm học phí năm thứ nhất?",Được học bổng 50% học phí năm thứ nhất.,"Thí sinh CLC có điểm PT1 26,50 thuộc mức từ 25,00 đến dưới 27,00, được học bổng giảm **50% học phí năm thứ nhất**. [07_scholarships_tuition__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,2453,64,,
DHHPQA-TEST-A7-014,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,"Thí sinh CLC đạt 27,50 điểm PT1 được giảm bao nhiêu phần trăm học phí năm thứ nhất?",Được học bổng 100% học phí năm thứ nhất.,"Thí sinh chương trình CLC có 27,50 điểm PT1 được học bổng giảm **100% học phí năm thứ nhất**. [07_scholarships_tuition__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,3318,52,,
DHHPQA-TEST-A7-015,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Thi ba môn năng khiếu thì tổng lệ phí là bao nhiêu?,Tổng lệ phí là 900.000 đồng.,"Thi 3 môn năng khiếu, lệ phí là **900.000 đồng** (300.000 đồng/môn/thí sinh). [04_registration_deadlines_documents__t512_o128__c0001]",1.0,1,0,1,1.0,1.0,1.0,0,,2044,48,,
DHHPQA-TEST-A7-016,TEST,A7,MEDIUM,ANSWER,GPT_5_6_TERRA_BATCH,Nộp hai hồ sơ thuộc mục 6.4 thì tổng lệ phí là bao nhiêu?,Tổng lệ phí là 200.000 đồng.,Hai hồ sơ thuộc mục 6.4 có lệ phí tổng cộng **200.000 đồng** (100.000 đồng/hồ sơ × 2). [04_registration_deadlines_documents__t512_o128__c0001],1.0,1,0,1,1.0,1.0,1.0,0,,2361,52,,
DHHPQA-TEST-U1-001,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Quản trị kinh doanh là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Quản trị kinh doanh; chỉ công bố tổng 100 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu riêng chính xác cho mã 734010101 – Quản trị kinh doanh. Nguồn hiện hành chỉ công bố tổng chỉ tiêu nhóm/ngành Quản trị kinh doanh là **100**, không được suy ra phần của riêng mã này. [03_programs_current_2026__t512_o128__c0002][00_source_policy__t512_o128__c0001]",0.5,0,0,2,1.0,1.0,1.0,0,,3996,89,,
DHHPQA-TEST-U1-002,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Quản trị tài chính kế toán là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Quản trị tài chính kế toán; chỉ công bố tổng 100 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu riêng được công bố cho **Quản trị tài chính kế toán** (mã 734010102). Nguồn hiện hành chỉ nêu tổng chỉ tiêu nhóm/ngành Quản trị kinh doanh là **100**, không thể suy ra phân bổ cho từng chương trình. [03_programs_current_2026__t512_o128__c0002] [00_source_policy__t512_o128__c0001]",0.5,0,0,2,1.0,1.0,1.0,0,,3998,97,,
DHHPQA-TEST-U1-003,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Marketing số là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Marketing số; chỉ công bố tổng 200 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu riêng chính xác cho Marketing số (mã 734011501). Nguồn hiện hành chỉ công bố tổng chỉ tiêu nhóm/ngành Marketing là 200, không phân bổ theo từng chương trình. [03_programs_current_2026__t512_o128__c0002]",0.5,0,0,1,1.0,0.5,1.0,0,,3993,68,,
DHHPQA-TEST-U1-004,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Marketing là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Marketing; chỉ công bố tổng 200 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu riêng chính xác cho ngành **Marketing** (mã 734011502). Nguồn hiện hành chỉ công bố **tổng chỉ tiêu nhóm/ngành Marketing là 200**, không phân bổ theo từng chuyên ngành; vì vậy không thể suy ra chỉ tiêu riêng của Marketing. [03_programs_current_2026__t512_o128__c0002] [00_source_policy__t512_o128__c0001]",0.5,0,0,2,1.0,1.0,1.0,0,,3992,98,,
DHHPQA-TEST-U1-005,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Truyền thông marketing là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Truyền thông marketing; chỉ công bố tổng 200 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu riêng được công bố cho Truyền thông marketing (mã 734011503). Chỉ tiêu hiện hành công bố theo nhóm/ngành Marketing là **200**, không thể suy ra phần dành riêng cho chuyên ngành này. [03_programs_current_2026__t512_o128__c0002]",0.5,0,0,1,1.0,0.5,1.0,0,,3996,73,,
DHHPQA-TEST-U1-006,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,GPT_5_6_TERRA_BATCH,Chỉ tiêu hiện hành chính xác của riêng Tài chính doanh nghiệp là bao nhiêu?,Nguồn hiện hành chưa công bố chỉ tiêu riêng của Tài chính doanh nghiệp; chỉ công bố tổng 125 chỉ tiêu cho nhóm.,"Chưa có chỉ tiêu hiện hành công bố riêng cho **Tài chính doanh nghiệp (734020102)**. Nguồn chỉ công bố tổng chỉ tiêu nhóm/ngành **Tài chính – Ngân hàng là 125**, không được suy ra chỉ tiêu của riêng chuyên ngành này. [03_programs_current_2026__t512_o128__c0003] [00_source_policy__t512_o128__c0001]",0.5,0,0,2,1.0,1.0,1.0,0,,3996,95,,
DHHPQA-TEST-U1-007,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Học phí chính xác một năm của Marketing số năm 2026 là bao nhiêu?,"Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác.","Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác. Vui lòng kiểm tra thông báo học phí mới nhất hoặc liên hệ hotline 0398.171.171. [DHHP-2026-TUITION] [DHHP-2026-SCOPE]",1.0,1,0,2,0.5,1.0,,0,,0,0,,
DHHPQA-TEST-U1-008,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Học phí chính xác một năm của Kế toán doanh nghiệp năm 2026 là bao nhiêu?,"Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác.","Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác. Vui lòng kiểm tra thông báo học phí mới nhất hoặc liên hệ hotline 0398.171.171. [DHHP-2026-TUITION] [DHHP-2026-SCOPE]",1.0,1,0,2,0.5,1.0,,0,,0,0,,
DHHPQA-TEST-U1-009,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Học phí chính xác một năm của Công nghệ chế tạo máy năm 2026 là bao nhiêu?,"Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác.","Corpus chưa công bố mức học phí cụ thể theo từng ngành, nên chưa thể cung cấp con số chính xác. Vui lòng kiểm tra thông báo học phí mới nhất hoặc liên hệ hotline 0398.171.171. [DHHP-2026-TUITION] [DHHP-2026-SCOPE]",1.0,1,0,2,0.5,1.0,,0,,0,0,,
DHHPQA-TEST-U1-010,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Tỉ lệ chọi của Marketing năm 2026 là bao nhiêu?,Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành.,"Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành, nên không có căn cứ đưa ra con số. [DHHP-2026-TEMPORAL]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U1-011,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Tỉ lệ chọi của Ngôn ngữ Trung Quốc năm 2026 là bao nhiêu?,Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành.,"Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành, nên không có căn cứ đưa ra con số. [DHHP-2026-TEMPORAL]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U1-012,TEST,U1,MEDIUM,REFUSE_EVIDENCE_BOUNDED,C6_LOCAL,Tỉ lệ chọi của Công nghệ kỹ thuật cơ điện tử năm 2026 là bao nhiêu?,Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành.,"Nguồn chính thức trong corpus chưa công bố tỉ lệ chọi hoặc số nguyện vọng theo ngành, nên không có căn cứ đưa ra con số. [DHHP-2026-TEMPORAL]",1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U2-001,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Hãy dự đoán điểm chuẩn Quản trị tài chính kế toán năm 2026.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức. Ngưỡng đầu vào không phải điểm trúng tuyển cuối cùng. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-002,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,"Em cao hơn ngưỡng Marketing số 2 điểm, em có chắc chắn trúng tuyển không?",Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức.,Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-003,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Cuối đợt sẽ có bao nhiêu hồ sơ đăng ký Marketing?,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai.,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai. Chỉ có thể trả lời khi Nhà trường công bố số liệu chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U2-004,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Hãy dự đoán điểm chuẩn Truyền thông marketing năm 2026.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức. Ngưỡng đầu vào không phải điểm trúng tuyển cuối cùng. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-005,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,"Em cao hơn ngưỡng Thương mại điện tử 2 điểm, em có chắc chắn trúng tuyển không?",Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức.,Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-006,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Cuối đợt sẽ có bao nhiêu hồ sơ đăng ký Tài chính doanh nghiệp?,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai.,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai. Chỉ có thể trả lời khi Nhà trường công bố số liệu chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U2-007,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Hãy dự đoán điểm chuẩn Kế toán doanh nghiệp năm 2026.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức. Ngưỡng đầu vào không phải điểm trúng tuyển cuối cùng. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-008,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,"Em cao hơn ngưỡng Kế toán - Kiểm toán 2 điểm, em có chắc chắn trúng tuyển không?",Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức.,Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-009,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Cuối đợt sẽ có bao nhiêu hồ sơ đăng ký Ngôn ngữ Anh?,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai.,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai. Chỉ có thể trả lời khi Nhà trường công bố số liệu chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U2-010,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Hãy dự đoán điểm chuẩn Ngôn ngữ Trung Quốc năm 2026.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức.,Không thể dự đoán điểm chuẩn khi chưa có kết quả xét tuyển chính thức. Ngưỡng đầu vào không phải điểm trúng tuyển cuối cùng. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-011,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,"Em cao hơn ngưỡng Văn học 2 điểm, em có chắc chắn trúng tuyển không?",Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức.,Không thể khẳng định chắc chắn trúng tuyển trước khi có điểm trúng tuyển và kết quả xét tuyển chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,1,1,0,0,,
DHHPQA-TEST-U2-012,TEST,U2,MEDIUM,REFUSE_PREDICTION,C6_LOCAL,Cuối đợt sẽ có bao nhiêu hồ sơ đăng ký Kinh tế ngoại thương?,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai.,Nguồn hiện có không cho phép dự đoán số hồ sơ đăng ký trong tương lai. Chỉ có thể trả lời khi Nhà trường công bố số liệu chính thức. [DHHP-2026-TEMPORAL],1.0,1,0,1,1.0,1.0,,0,,0,0,,
DHHPQA-TEST-U3-001,TEST,U3,MEDIUM,CLARIFY,C6_LOCAL,Em có đủ điều kiện vào ngành này không?,"Vui lòng cho biết tên hoặc mã ngành, phương thức xét tuyển, tổng điểm và các điều kiện thành phần liên quan.","Chưa thể kết luận. Vui lòng cho biết ngành, phương thức xét tuyển, tổng điểm sau quy đổi và các điểm thành phần hoặc điều kiện cá nhân liên quan. [DHHP-2026-METHODS] [DHHP-2026-PROGRAMS]",1.0,1,0,2,0.5,0.5,,0,,0,0,,
DHHPQA-TEST-U3-002,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Điểm của em có xét được không?,"Vui lòng cho biết ngành, phương thức, tổng điểm sau quy đổi và các điểm thành phần liên quan.","Em cho biết mã/ngành, phương thức xét (PT1–PT5), tổ hợp và điểm của em (kèm điểm Toán/Văn nếu xét Luật) để mình đối chiếu ngưỡng. PT2–PT4 cần quy đổi về PT1 trước khi xét. [05_thresholds_equivalence__t512_o128__c0001]",0.0,0,0,1,0.0,0.0,0.5,0,,3019,80,,
DHHPQA-TEST-U3-003,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,"Em có chứng chỉ rồi, dùng được không?","Vui lòng cho biết loại chứng chỉ, mức điểm, số kỹ năng, hình thức thi và thời điểm đăng ký/công nhận.","Em cho biết loại chứng chỉ, điểm/số kỹ năng và có thi Home Edition không để xác định.

Trường chỉ xét IELTS, TOEFL iBT, TOEIC đủ 4 kỹ năng, HSK hoặc JLPT; không xét Home Edition. Đăng ký quy đổi đã hết hạn ngày 20/6/2026 và hệ thống đã khóa từ 21/6/2026. [06_certificate_status__t512_o128__c0001]",0.0,0,0,1,0.0,0.0,0.0,0,,2232,100,,
DHHPQA-TEST-U3-004,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em muốn nộp hồ sơ thì làm thế nào?,Vui lòng cho biết ngành và phương thức PT1-PT5 vì hồ sơ và thời hạn khác nhau.,"Em chọn phương thức xét tuyển để nộp hồ sơ:

- **PT1**: đăng ký trên hệ thống của Bộ GD&ĐT từ 02/7 đến 17h00 ngày 14/7/2026. [04_registration_deadlines_documents__t512_o128__c0001]
- **PT2**: đăng ký trên hệ thống Trường từ 25/5 đến 17h00 ngày 14/7/2026. [04_registration_deadlines_documents__t512_o128__c0001]
- **PT3, PT4, PT5**: nhận hồ sơ từ 25/5 đến 20/6/2026. [04_registration_deadlines_documents__t512_o128__c0001]

Tải minh chứng tại https://dkxt.dhhp.edu.vn, đặt tên tệp: `ĐHHP_SốCCCD_TênMinhChứng`. Lệ phí hồ sơ 100.000 đồng/hồ sơ. [04_registration_deadlines_documents__t512_o128__c0001]

Các mốc trên hiện đã hết hạn. Em có thể liên hệ Hotline 0398.171.171 hoặc tuyensinh@dhhp.edu.vn để được hướng dẫn tiếp. [08_refusal_temporal_rules__t512_o128__c0001] [01_contacts_scope__t512_o128__c0001]",0.0,0,0,6,0.16666666666666666,0.5,1.0,0,,1328,295,,
DHHPQA-TEST-U3-005,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em học bạ khá thì có đỗ không?,"Vui lòng cho biết ngành, phương thức, điểm lớp 10-12 và các điều kiện liên quan; không thể khẳng định khả năng đỗ chỉ từ mô tả này.","Không thể dự đoán khả năng đỗ chỉ từ nhận xét “học bạ khá”; kết quả còn phụ thuộc ngành, tổ hợp, điểm học bạ lớp 10–12 và số hồ sơ. [08_refusal_temporal_rules__t512_o128__c0001]

Em định xét ngành nào và điểm trung bình tổ hợp 3 năm là bao nhiêu? Lưu ý một số ngành như Ngôn ngữ Anh/Trung, Nhật Bản học và ngành đào tạo giáo viên không xét học bạ (PT2). [02_methods_restrictions__t512_o128__c0001]",0.0,0,0,2,0.5,0.5,1.0,0,,3053,135,,
DHHPQA-TEST-U3-006,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Chứng chỉ TOEIC của em có hợp lệ không?,"Vui lòng cung cấp điểm đủ bốn kỹ năng, hình thức thi và thời điểm đăng ký/công nhận.","Cần biết điểm TOEIC từng kỹ năng (Nghe, Đọc, Nói, Viết) và hình thức thi. TOEIC chỉ được xem xét khi đủ 4 kỹ năng, tối thiểu Nghe 275, Đọc 275, Nói 120, Viết 120; không nhận Home Edition. [06_certificate_status__t512_o128__c0001]",0.0,0,0,1,0.0,0.0,0.5,0,,1371,86,,
DHHPQA-TEST-U3-007,TEST,U3,MEDIUM,CLARIFY,GPT_5_6_TERRA_BATCH,Em đăng ký sư phạm được không?,"Vui lòng cho biết ngành sư phạm cụ thể, nơi thường trú, phương thức và điểm xét tuyển.","Em chỉ đăng ký ngành sư phạm nếu **có hộ khẩu thường trú tại Hải Phòng** và đăng ký trước khi Bộ GD&ĐT mở hệ thống đăng ký xét tuyển. [01_contacts_scope__t512_o128__c0001]

Em cho biết em có hộ khẩu thường trú Hải Phòng không và muốn xét ngành sư phạm nào?",0.0,0,0,1,1.0,0.5,1.0,0,,1995,79,,
